"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"224","Bragantino","2021",10,"qua","Em casa","Cuiabá","4-2-3-1","E",12,6,52.2857142857143,12.7142857142857,0.324245595674167,0.146938775510204,4.28571428571429,0.777777777777778,2,-3.28571428571429,0.714285714285714,23.8571428571429,13.1428571428571,9.42857142857143,17,6,2,0,0,"Bragantino_2021_10","Cuiabá_2021_10","4-2-3-1",3,7,48.1428571428571,9.14285714285714,0.319011544011544,0.073015873015873,3.28571428571429,0.616326530612245,2,0.285714285714286,1.42857142857143,13.4285714285714,13.1428571428571,8.71428571428571,4,-4,2,0,0
"225","Bragantino","2021",12,"dom","Em casa","Santos","4-2-3-1","E",11,7,51.5714285714286,12.2857142857143,0.327389277389277,0.129545454545455,4.28571428571429,0.776190476190476,2,-3.57142857142857,1,20.8571428571429,11.8571428571429,9,13,4,2.57142857142857,0,0,"Bragantino_2021_12","Santos_2021_12","4--3-3",10,10,60.1428571428571,14,0.34592094413523,0.131132756132756,4.14285714285714,0.691156462585034,2,-1.28571428571429,1.57142857142857,24,12.2857142857143,8.28571428571429,9,0,3.57142857142857,0.142857142857143,0
"226","Bragantino","2021",14,"sáb","Em casa","Grêmio","4-2-3-1","V",8,7,53.1428571428571,12.4285714285714,0.276107226107226,0.0938311688311688,3.85714285714286,0.764285714285714,2,-4,1,21.7142857142857,11.7142857142857,8.42857142857143,10,1,2.28571428571429,0,0,"Bragantino_2021_14","Grêmio_2021_14","4-2-3-1",2,7,54.1428571428571,12,0.219655344655345,0.0297619047619048,5.14285714285714,0.798639455782313,2,1.57142857142857,0.857142857142857,23.5714285714286,13.1428571428571,9.14285714285714,5,-5,2.14285714285714,0.142857142857143,0
"227","Bragantino","2021",16,"sáb","Em casa","Juventude","4--3-3","D",7,8,53,11.4285714285714,0.267132867132867,0.0985930735930736,4.42857142857143,0.740476190476191,2,-2,1.14285714285714,19.5714285714286,12.1428571428571,8.71428571428571,7,-1,2.57142857142857,0,0,"Bragantino_2021_16","Juventude_2021_16","4-2-3-1",6,7,42.5714285714286,10.5714285714286,0.280676466390752,0.0867085295656724,3.57142857142857,0.578571428571429,1,-0.285714285714286,1.57142857142857,15,9.85714285714286,7.57142857142857,8,-1,3.57142857142857,0.142857142857143,0
"228","Bragantino","2021",18,"dom","Em casa","Atlético Mineiro","4-2-3-1","E",7,6,50.8571428571429,9.85714285714286,0.25999000999001,0.123593073593074,4.71428571428571,0.839115646258503,3,-1.14285714285714,1.14285714285714,17.2857142857143,12.4285714285714,10.4285714285714,9,1,2,0,0,"Bragantino_2021_18","Atlético Mineiro_2021_18","4-2-3-1",13,4,64,16.5714285714286,0.368698845014634,0.130012969486654,1.85714285714286,0.642857142857143,3,3.42857142857143,1.57142857142857,26.7142857142857,9.14285714285714,10,17,9,3.57142857142857,0.119047619047619,0.142857142857143
"229","Bragantino","2021",20,"sáb","Em casa","Chapecoense","4-2-3-1","D",7,6,52,10.2857142857143,0.267765567765568,0.119047619047619,4.85714285714286,0.848639455782313,3,-1,1.28571428571429,17.1428571428571,14,9.57142857142857,9,1,2.85714285714286,0.142857142857143,0,"Bragantino_2021_20","Chapecoense_2021_20","4-1-4-1",6,8,43.7142857142857,13.1428571428571,0.294588744588745,0.0819264069264069,3.42857142857143,0.833333333333333,1,3.42857142857143,1.57142857142857,20.5714285714286,12.8571428571429,8.28571428571429,6,-2,2.42857142857143,0.142857142857143,0
"230","Bragantino","2021",23,"sáb","Em casa","Corinthians","4-2-3-1","E",9,9,50,11.2857142857143,0.336394557823129,0.127551020408163,5.14285714285714,0.760204081632653,1,1.71428571428571,1,18.1428571428571,13.7142857142857,9.42857142857143,7,0,2.85714285714286,0.142857142857143,0,"Bragantino_2021_23","Corinthians_2021_23","4-1-4-1",9,6,56.4285714285714,9.57142857142857,0.341883116883117,0.143722943722944,4.85714285714286,0.837755102040816,2,-3.57142857142857,1,15.7142857142857,11.7142857142857,7.28571428571429,13,3,2,0,0
"231","Bragantino","2021",24,"qua","Em casa","Flamengo","4-2-3-1","E",8,10,49,11.7142857142857,0.33749345892203,0.109968602825746,5.14285714285714,0.712585034013605,0,0.714285714285714,0.857142857142857,19.5714285714286,13.1428571428571,7.57142857142857,5,-2,3,0.142857142857143,0,"Bragantino_2021_24","Flamengo_2021_24","4-2-3-1",14,4,56,13.7142857142857,0.383593700985005,0.140560888386975,3.28571428571429,0.807142857142857,2,2.28571428571429,1.71428571428571,14.2857142857143,12.8571428571429,8.85714285714286,14,10,2.57142857142857,0.0357142857142857,0
"232","Bragantino","2021",26,"ter","Em casa","Atl Goianiense","4-2-3-1","V",11,10,47.8571428571429,12.1428571428571,0.390740212168784,0.132479425336568,4.71428571428571,0.740136054421769,1,2,0.571428571428571,19.7142857142857,12.4285714285714,7,9,1,3.71428571428571,0.142857142857143,0,"Bragantino_2021_26","Atl Goianiense_2021_26","4-2-3-1",5,6,51.1428571428571,10.7142857142857,0.40297619047619,0.0974025974025974,2.71428571428571,0.8,3,-0.857142857142857,1.14285714285714,19.4285714285714,8.71428571428571,8,6,-1,2.85714285714286,0,0
"233","Bragantino","2021",28,"dom","Em casa","São Paulo","4-2-3-1","V",12,9,43.8571428571429,14.2857142857143,0.39082193822305,0.132299628017183,5.42857142857143,0.746485260770975,1,3.14285714285714,0.285714285714286,18.4285714285714,11.1428571428571,8,12,3,3.14285714285714,0,0.0714285714285714,"Bragantino_2021_28","São Paulo_2021_28","4--4-2",4,4,57.5714285714286,12.2857142857143,0.286417465536939,0.0426757659585573,4.85714285714286,0.803401360544218,3,3.14285714285714,2.28571428571429,24.1428571428571,7.28571428571429,8.42857142857143,8,0,2.71428571428571,0.142857142857143,0
"234","Bragantino","2021",30,"dom","Em casa","Atl Paranaense","4-2-3-1","D",9,8,44.8571428571429,14.8571428571429,0.380184956157496,0.0928438457042576,4.57142857142857,0.806349206349206,1,2.42857142857143,0.142857142857143,18.2857142857143,13.2857142857143,8.28571428571429,11,1,3.71428571428571,0,0.0714285714285714,"Bragantino_2021_30","Atl Paranaense_2021_30","3--4-3",5,8,52.5714285714286,11,0.331207482993197,0.0697278911564626,4.14285714285714,0.75,3,2.57142857142857,0.428571428571429,20,12.7142857142857,10,7,-3,2.28571428571429,0,0.142857142857143
"235","Bragantino","2021",32,"sáb","Em casa","Fortaleza","4-2-3-1","V",7,7,46.8571428571429,16,0.38403111000365,0.067202820063232,4.71428571428571,0.846825396825397,2,2.14285714285714,0.571428571428571,17.1428571428571,16.2857142857143,10.2857142857143,10,0,3.85714285714286,0,0.0714285714285714,"Bragantino_2021_32","Fortaleza_2021_32","3-4-1-2",8,8,51,14,0.273187130329987,0.0767708481994196,2.57142857142857,0.623809523809524,3,0.142857142857143,2.28571428571429,18.1428571428571,10,6.57142857142857,10,0,3,0.214285714285714,0.142857142857143
"236","Bragantino","2021",34,"qui","Em casa","Sport Recife","4--4-2","V",7,8,48.7142857142857,16.8571428571429,0.433885860516295,0.060606784519828,3.42857142857143,0.807142857142857,2,3.42857142857143,0.857142857142857,21,18.5714285714286,11.4285714285714,9,-1,2.14285714285714,0.0476190476190476,0,"Bragantino_2021_34","Sport Recife_2021_34","4-2-3-1",7,11,46.4285714285714,10.5714285714286,0.262804739120529,0.103730918204602,5.14285714285714,0.738095238095238,3,1,1.57142857142857,20.4285714285714,17.5714285714286,6.42857142857143,6,-4,3,0,0.142857142857143
"237","Bragantino","2021",36,"sáb","Em casa","América (MG)","4-2-3-1","E",7,9,51.1428571428571,16.8571428571429,0.418310855810856,0.0608891108891109,3,0.75,3,2,1.14285714285714,24.5714285714286,20.1428571428571,10.5714285714286,7,-2,1.85714285714286,0.0476190476190476,0,"Bragantino_2021_36","América (MG)_2021_36","4-1-4-1",10,7,50.8571428571429,15.7142857142857,0.317276408891316,0.0959490819739267,3.85714285714286,0.939115646258503,2,-2.85714285714286,0.857142857142857,16.2857142857143,11.4285714285714,9.85714285714286,11,3,2.14285714285714,0.0952380952380952,0
"238","Bragantino","2021",38,"qui","Em casa","Internacional","4-2-3-1","V",11,9,46.5714285714286,16.5714285714286,0.383491664976627,0.0990201527795513,2.57142857142857,0.785714285714286,5,4.28571428571429,1.28571428571429,25.1428571428571,17.5714285714286,10,10,2,2,0.0476190476190476,0,"Bragantino_2021_38","Internacional_2021_38","3--4-3",5,9,55.5714285714286,13.5714285714286,0.265966386554622,0.0662114845938375,2.85714285714286,0.571428571428571,3,2.71428571428571,1,23,12.4285714285714,7,4,-4,3.57142857142857,0.214285714285714,0
"239","Ceará","2019",7,"dom","Em casa","Santos","4--4-2","D",10,8,47,11.8571428571429,0.2996336996337,0.136394557823129,3.85714285714286,0.738095238095238,1,0,1.57142857142857,18.7142857142857,8.57142857142857,13,9,2,1.42857142857143,0,0,"Ceará_2019_7","Santos_2019_7","4--3-3",8,6,56.4285714285714,15.1428571428571,0.394352131244714,0.0792396009787314,5.28571428571429,0.784632034632035,4,4.85714285714286,1.14285714285714,16.8571428571429,12.4285714285714,11,14,2,3.85714285714286,0,0
"240","Ceará","2019",8,"sáb","Em casa","Bahia","4-2-3-1","E",6,8,48.2857142857143,12.7142857142857,0.260672660672661,0.100680272108844,3.85714285714286,0.738095238095238,1,-1,1.42857142857143,19.8571428571429,9.42857142857143,12.8571428571429,7,-2,1.71428571428571,0,0,"Ceará_2019_8","Bahia_2019_8","4--3-3",7,6,41.7142857142857,14.7142857142857,0.296023537620176,0.0744897959183674,3.71428571428571,0.829365079365079,4,3.71428571428571,1.57142857142857,17.2857142857143,7.71428571428571,12.5714285714286,11,1,1.71428571428571,0.19047619047619,0
"241","Ceará","2019",11,"sáb","Em casa","Palmeiras","4--4-2","V",7,5,43.8571428571429,11,0.322974247974248,0.123809523809524,5,0.8356524427953,2,1.14285714285714,1.57142857142857,14.7142857142857,10.7142857142857,13.1428571428571,11,2,2.42857142857143,0,0,"Ceará_2019_11","Palmeiras_2019_11","4-2-3-1",11,4,46.5714285714286,17.1428571428571,0.329488158899924,0.0991596638655462,4,0.914285714285714,4,-2.14285714285714,2,18.2857142857143,8,12.1428571428571,16,7,2.14285714285714,0.285714285714286,0
"242","Ceará","2019",13,"sáb","Em casa","Fortaleza","4-2-3-1","V",5,5,43.2857142857143,11.7142857142857,0.321386946386946,0.0714285714285714,5.14285714285714,0.890414347557205,2,1.85714285714286,1.42857142857143,16.7142857142857,10.4285714285714,11.8571428571429,8,0,2.42857142857143,0,0,"Ceará_2019_13","Fortaleza_2019_13","4--4-2",8,11,45.4285714285714,10.8571428571429,0.372170686456401,0.0955473098330241,4.57142857142857,0.778231292517007,1,-0.571428571428571,0.857142857142857,16.7142857142857,8.85714285714286,9.14285714285714,7,-3,4.42857142857143,0.214285714285714,0.214285714285714
"243","Ceará","2019",14,"sáb","Em casa","Chapecoense","4-2-3-1","V",9,5,43.4285714285714,11,0.377705627705628,0.142857142857143,5.14285714285714,0.890414347557205,2,4.14285714285714,2,16.8571428571429,10.2857142857143,12,11,4,2.57142857142857,0.0357142857142857,0,"Ceará_2019_14","Chapecoense_2019_14","4-4-1-1",7,17,44.8571428571429,12.7142857142857,0.256009070294785,0.0887755102040816,5.14285714285714,0.685714285714286,1,-1.42857142857143,1,17.5714285714286,10,9.57142857142857,3,-10,2.71428571428571,0,0
"244","Ceará","2019",16,"dom","Em casa","Flamengo","4-2-3-1","D",9,8,41,10.4285714285714,0.43452380952381,0.142857142857143,5,0.793877551020408,1,4.57142857142857,2,17.1428571428571,9.85714285714286,12.4285714285714,10,1,2.71428571428571,0.0357142857142857,0,"Ceará_2019_16","Flamengo_2019_16","4-1-4-1",20,9,60.7142857142857,15.2857142857143,0.400322617995032,0.18431855500821,3.42857142857143,0.748299319727891,1,2,0.857142857142857,17.7142857142857,7.28571428571429,13.8571428571429,16,11,3.28571428571429,0.0357142857142857,0
"245","Ceará","2019",19,"sáb","Em casa","Botafogo (RJ)","4-2-3-1","E",8,9,39.7142857142857,12.8571428571429,0.432108350586611,0.119047619047619,3.42857142857143,0.569047619047619,1,3.57142857142857,2.85714285714286,20.2857142857143,10.4285714285714,11.2857142857143,8,-1,2.28571428571429,0.0357142857142857,0.0714285714285714,"Ceará_2019_19","Botafogo (RJ)_2019_19","4-1-4-1",8,7,51.7142857142857,10.5714285714286,0.366651812240048,0.100500806383159,6.57142857142857,0.878968253968254,3,-1.71428571428571,0.857142857142857,12.2857142857143,9.85714285714286,7.14285714285714,11,1,2.57142857142857,0.142857142857143,0
"246","Ceará","2019",21,"qua","Em casa","Cruzeiro","4-2-3-1","E",2,8,43.4285714285714,16,0.411254585739712,0.0238095238095238,3.57142857142857,0.580952380952381,2,1.71428571428571,2.14285714285714,21,10.2857142857143,9.14285714285714,3,-6,2,0,0.0714285714285714,"Ceará_2019_21","Cruzeiro_2019_21","4-1-4-1",6,8,52.2857142857143,13.5714285714286,0.364875412807744,0.0609732790183918,3.57142857142857,0.561904761904762,3,0.142857142857143,1.28571428571429,15.1428571428571,8.85714285714286,8.57142857142857,8,-2,2.57142857142857,0.285714285714286,0
"247","Ceará","2019",23,"dom","Em casa","Goiás","4--2-4","D",3,7,43.8571428571429,16.7142857142857,0.353024772075115,0.0416666666666667,3.28571428571429,0.595238095238095,2,0.142857142857143,2,23.2857142857143,9.42857142857143,8.14285714285714,3,-4,1.71428571428571,0.142857142857143,0.0714285714285714,"Ceará_2019_23","Goiás_2019_23","4--3-3",7,7,35.8571428571429,8.28571428571429,0.394300144300144,0.136183261183261,4.57142857142857,0.901587301587302,4,0.857142857142857,1,13.1428571428571,13.2857142857143,11,12,0,3.85714285714286,0,0
"248","Ceará","2019",28,"sáb","Em casa","Vasco da Gama","4-1-4-1","E",7,9,47.5714285714286,15.2857142857143,0.293135879465803,0.0812255391667156,4,0.716666666666667,1,0,1.71428571428571,27.5714285714286,12.2857142857143,10.5714285714286,7,-2,2.42857142857143,0.142857142857143,0,"Ceará_2019_28","Vasco da Gama_2019_28","4--3-3",5,4,41.7142857142857,13.1428571428571,0.301785714285714,0.060515873015873,4.14285714285714,0.860544217687075,3,0.142857142857143,1.14285714285714,16.5714285714286,10,9.71428571428571,11,1,2.42857142857143,0.142857142857143,0
