"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","opp_formacao"
"11","América (MG)","2021",27,"sáb","Em casa","Bahia","4-2-3-1","E",3,0,4.14285714285714,2.85714285714286,-0.12078664799253,-0.0159595034595035,-0.142857142857143,-0.0413265306122449,-1,-2.85714285714286,1.14285714285714,-3,-2,0.142857142857142,3,3,-1.42857142857143,-0.0714285714285714,0,"4-1-4-1"
"12","América (MG)","2021",29,"sáb","Em casa","Fortaleza","4-1-3-2","V",1,-3,-3,1.85714285714286,-0.0609292363950749,0.010122411519927,1.28571428571429,0.317006802721088,0,1.28571428571429,-0.571428571428571,0.285714285714285,-1.85714285714286,3,2,4,-0.571428571428571,0.142857142857143,-0.0476190476190476,"3-4-1-2"
"13","América (MG)","2021",32,"sáb","Em casa","Grêmio","4-1-4-1","V",5,-4,-4.42857142857142,4,-0.0829262869635541,0.0335623313884184,0.571428571428572,-0.0301020408163266,1,-2,0.857142857142857,3.57142857142857,-3.85714285714286,-0.714285714285714,7,9,0.285714285714286,0.19047619047619,0,"4-2-3-1"
"14","América (MG)","2021",33,"qua","Em casa","Atl Goianiense","4-1-4-1","E",5,-3,2,6.28571428571429,-0.065004009103388,0.0181567052685065,0.714285714285714,-0.0717687074829934,1,-5.28571428571429,0.428571428571429,-1.28571428571428,-2,0.857142857142858,5,8,-0.714285714285714,0.19047619047619,0,"4-2-3-1"
"15","América (MG)","2021",35,"ter","Em casa","Chapecoense","4-2-3-1","V",8,-6,7.14285714285715,7.14285714285714,-0.0817361727299615,0.0626885536823425,-1,0.276303854875284,1,-5.57142857142857,0.285714285714286,0.428571428571429,0.857142857142858,1.85714285714286,11,14,-1.28571428571429,0.166666666666667,-0.0476190476190476,"4-2-3-1"
"16","América (MG)","2021",38,"qui","Em casa","São Paulo","4-2-3-1","V",2,-6,-3.57142857142857,5.71428571428572,-0.105096904929367,-0.0288021066870364,-0.142857142857143,0.548809523809524,4,-2.28571428571429,0,-5.71428571428572,-1.14285714285714,5.14285714285714,2,8,-2,0.0952380952380952,0,"3-4-1-2"
"17","Atl Goianiense","2020",8,"dom","Em casa","Grêmio","4-2-3-1","E",0,4,-7.28571428571428,-5,-0.0399794882988161,0.00782417862249796,1,-0.171428571428571,-1,2,0.428571428571429,-1.28571428571428,4.71428571428571,-1.85714285714286,-2,-4,0,0,0,"4-2-3-1"
"18","Atl Goianiense","2020",11,"sáb","Em casa","Atlético Mineiro","4-2-3-1","D",-3,1,-7.14285714285715,-2.57142857142857,-0.00928499482236766,-0.0181596120229468,-1,-0.0945578231292518,-1,3,-1.42857142857143,2.28571428571428,1.28571428571428,-0.142857142857144,-4,-4,0,-0.0357142857142857,0,"4--3-3"
"19","Atl Goianiense","2020",12,"dom","Em casa","Botafogo (RJ)","4-2-3-1","E",3,1,4.14285714285715,-1.28571428571429,0.0131507218271924,0.0487605042016807,-0.142857142857143,0.0363945578231293,-1,6.14285714285714,0.285714285714286,-0.428571428571431,3.42857142857143,1.14285714285714,4,2,0.142857142857143,-0.285714285714286,0,"3--4-3"
"20","Atl Goianiense","2020",15,"dom","Em casa","Bragantino","4-2-3-1","V",1,0,5.14285714285714,0.428571428571429,0.111790440136305,0.0108084313347471,0.428571428571429,0.153061224489796,1,-1,-0.428571428571429,5.28571428571428,-0.571428571428571,-5.42857142857143,5,1,-0.571428571428572,0,0,"4-2-3-1"
"21","Atl Goianiense","2020",17,"sáb","Em casa","Atl Paranaense","4-2-3-1","E",4,2,-9.57142857142857,0,-0.0753263799692371,0.0426112776112776,1.28571428571429,0.0340136054421769,0,-3.28571428571429,-0.571428571428571,0.571428571428573,-1,-2,4,2,1,0,0,"4--3-3"
"22","Atl Goianiense","2020",18,"dom","Em casa","Palmeiras","4-2-3-1","D",-3,-2,-7.42857142857143,-2.71428571428572,-0.0834701658441154,-0.0152948957360722,0,0.0585034013605442,1,1.42857142857143,-0.571428571428571,-5.42857142857143,-0.428571428571427,-2.14285714285714,2,-1,-0.142857142857143,0,0,"4-2-3-1"
"23","Atl Goianiense","2020",20,"sáb","Em casa","Corinthians","4-2-3-1","E",-3,0,3.28571428571429,4.14285714285714,-0.0868908910638235,-0.0607089401826244,-0.714285714285714,0.0654761904761906,-1,-5.42857142857143,-0.428571428571429,2.71428571428572,-4.14285714285714,-0.714285714285714,-3,-3,-0.428571428571428,-0.142857142857143,-0.0714285714285714,"4-2-3-1"
"24","Atl Goianiense","2020",23,"sáb","Em casa","Internacional","4-2-3-1","E",-3,-2,-7.57142857142858,1.14285714285714,-0.113136023640225,-0.0377289377289377,-0.142857142857143,0.264625850340136,0,-2,0.142857142857143,0.285714285714285,-0.285714285714285,-2,1,-1,-1.28571428571429,-0.0714285714285714,0,"4-1-3-2"
"25","Atl Goianiense","2020",24,"seg","Em casa","Goiás","4-2-3-1","D",-2,0,7.71428571428572,3.14285714285714,-0.00838215669042741,-0.044315333789018,-2.28571428571429,-0.0515873015873015,0,-4.28571428571429,0.285714285714286,8.71428571428571,3,1,-2,-2,-1.28571428571429,0,0,"5--3-2"
"26","Atl Goianiense","2020",26,"qua","Em casa","Fluminense","4-2-3-1","V",0,-3,-9.71428571428572,0,-0.00125297982440836,-0.0180446537589395,-0.857142857142857,0.142857142857143,1,3,0.857142857142857,6.28571428571428,-1.14285714285714,-1.42857142857143,4,3,-0.428571428571429,0.142857142857143,0,"4-1-4-1"
"27","Atl Goianiense","2020",28,"qui","Em casa","Vasco da Gama","4-2-3-1","E",2,-8,3.71428571428572,-0.142857142857144,-0.0905982905982906,-0.00409035409035412,-2,0.0452380952380952,1,-2,0.714285714285714,6.28571428571428,-1.85714285714286,0.428571428571429,5,10,-0.285714285714286,0,0.0714285714285714,"4-1-4-1"
"28","Atl Goianiense","2020",29,"dom","Em casa","Bahia","4-2-3-1","E",-1,-11,1,-4.42857142857143,0.0223863904536174,0.011780224910477,-2,0.212301587301587,2,-0.285714285714286,1.28571428571429,3.85714285714285,-1.28571428571429,0.142857142857142,8,10,-0.714285714285714,0.142857142857143,0.0714285714285714,"4-1-4-1"
"29","Atl Goianiense","2020",32,"dom","Em casa","Fortaleza","4-2-3-1","V",6,-1,-7.85714285714285,-1.14285714285714,0.140034568605997,0.0741147741147741,1.71428571428571,0.15952380952381,-1,-1.57142857142857,-0.571428571428571,2.57142857142857,-0.428571428571429,0.571428571428571,6,7,-1.28571428571429,0,0.0357142857142857,"4-2-3-1"
"30","Atl Goianiense","2020",33,"dom","Em casa","São Paulo","4-2-3-1","V",2,-7,-16.2857142857143,-3.28571428571429,0.0200958189679993,0.0283619888883047,0.142857142857142,0.466326530612245,2,2.28571428571429,-0.428571428571429,-2.71428571428572,-0.857142857142858,1.42857142857143,6,9,0.571428571428572,0.0714285714285714,0.0714285714285714,"4--4-2"
"31","Atl Goianiense","2020",35,"sáb","Em casa","Santos","4-2-3-1","E",-1,-2,-8.42857142857143,-4,-0.0299073941931085,0.0175047175047175,0.714285714285714,0.157936507936508,-1,3.14285714285714,-0.571428571428571,-3.28571428571428,-1.14285714285714,-1.14285714285714,0,1,0.428571428571428,-0.0714285714285714,0,"4-2-3-1"
"32","Atl Goianiense","2020",38,"qui","Em casa","Coritiba","4-2-3-1","V",5,-4,-4.28571428571428,0.285714285714286,0.060360076431505,0.0545026402169259,-1.14285714285714,0.0572562358276643,0,-4.28571428571429,0,-0.142857142857142,-2,0.142857142857143,6,9,-1.71428571428571,0.0714285714285714,-0.0952380952380952,"5--4-1"
"33","Atl Goianiense","2021",7,"seg","Em casa","Bragantino","4-2-3-1","D",-11,-4,-5.71428571428572,-6.85714285714286,-0.104665532879819,-0.0694671201814059,-0.285714285714286,0.188548752834467,2,1.85714285714286,0.142857142857143,-8.14285714285714,-3.71428571428571,-3.71428571428571,-7,-7,1.85714285714286,0,0,"4-2-3-1"
"34","Atl Goianiense","2021",10,"qua","Em casa","Sport Recife","4--3-3","E",2,3,6,-0.285714285714286,0.0606334142048428,0.0326958755530184,-0.142857142857143,-0.0634920634920635,0,0.142857142857143,-0.285714285714286,-1.42857142857143,-0.714285714285715,-0.857142857142857,2,-1,0.285714285714286,0,-0.0714285714285714,"4-2-3-1"
"35","Atl Goianiense","2021",12,"dom","Em casa","Palmeiras","4-2-3-1","D",-10,2,4,-6,-0.0796245525568833,-0.0567487858841242,1.85714285714286,0.0924603174603175,-1,3.42857142857143,-1,-5.57142857142857,-1,-2.42857142857143,-10,-12,-0.428571428571429,0,0.0476190476190476,"4-2-3-1"
"36","Atl Goianiense","2021",14,"dom","Em casa","América (MG)","4-2-3-1","E",-2,-1,3,-4.85714285714286,0.01004551004551,0.0160627071341357,-0.428571428571429,0.151984126984127,1,0.142857142857143,-0.571428571428571,-11,-6.28571428571429,-1.71428571428571,1,-1,0.857142857142857,0.142857142857143,0.0476190476190476,"3--4-3"
"37","Atl Goianiense","2021",17,"sáb","Em casa","Chapecoense","4--4-2","E",0,-4,8.71428571428572,-1,-0.099877503448932,-0.00150385328956758,0.571428571428571,0.107482993197279,2,-4.28571428571429,-0.285714285714286,-7.85714285714286,-4.42857142857143,-1.42857142857143,8,4,-0.142857142857143,0.142857142857143,0.0476190476190476,"4-2-3-1"
"38","Atl Goianiense","2021",18,"dom","Em casa","Internacional","4--4-2","E",-7,0,5.28571428571428,-2.42857142857143,-0.120492019651683,-0.0667222017011933,0.142857142857143,0.1,-1,-6.42857142857143,0.857142857142857,-7.14285714285714,-1.14285714285714,-1.71428571428571,-2,-7,-0.714285714285714,0.142857142857143,0.0476190476190476,"4-2-3-1"
"39","Atl Goianiense","2021",20,"dom","Em casa","Corinthians","4--4-2","E",-3,0,3,1.85714285714286,-0.0271387342815914,-0.0834750566893424,-0.714285714285714,-0.0175170068027211,-1,4,0.857142857142857,-1.71428571428572,-1.14285714285714,1.85714285714286,-4,-3,1.28571428571429,0.142857142857143,0,"4--5-1"
"40","Atl Goianiense","2021",22,"dom","Em casa","Cuiabá","4-2-3-1","E",-4,3,12.7142857142857,3.14285714285714,-0.0803365285508143,-0.141401257472686,-0.428571428571429,-0.0777210884353741,-2,-4.71428571428571,0,7.14285714285714,-1.42857142857143,2.28571428571429,-8,-7,-2.28571428571429,0.0714285714285714,0,"4--4-2"
"41","Atl Goianiense","2021",24,"qua","Em casa","Atl Paranaense","4-2-3-1","D",-4,-3,1.85714285714285,-3,0.11324383288669,0.0143097643097643,-0.142857142857143,0.0857142857142859,1,-4.71428571428571,0.714285714285714,-4.28571428571428,-0.285714285714285,-1,-4,-1,0.428571428571428,-0.0714285714285714,0,"3--4-3"
"42","Atl Goianiense","2021",27,"dom","Em casa","Atlético Mineiro","4-2-3-1","V",-7,0,-9.85714285714286,-4.85714285714286,0.0753195217480933,-0.00828179756751185,0.142857142857143,0.242857142857143,0,-2.57142857142857,-0.285714285714286,0.571428571428569,0.857142857142856,-1.14285714285714,-6,-7,1,-0.142857142857143,0,"4-2-3-1"
"43","Atl Goianiense","2021",28,"seg","Em casa","Grêmio","4-2-3-1","V",-1,-10,-5,-2.71428571428571,0.00914224664224667,0.0570861678004535,-1.85714285714286,0.403571428571429,4,-2.42857142857143,0.428571428571428,3.14285714285714,-1.28571428571428,-2.14285714285714,7,9,-1.42857142857143,0,0,"4-2-3-1"
"44","Atl Goianiense","2021",30,"ter","Em casa","Juventude","4-2-3-1","E",-1,-4,-2.42857142857142,-3,0.0798986727558156,-0.0214372928658643,-1,0.199829931972789,0,4.85714285714286,0.857142857142857,-1.28571428571428,0.571428571428571,0.285714285714285,4,3,-0.142857142857143,-0.142857142857143,0,"4--4-2"
"45","Atl Goianiense","2021",32,"sáb","Em casa","Santos","4-2-3-1","E",1,2,7.85714285714286,-2.14285714285714,0.0877332984475842,0.00821123321123322,0,0.20952380952381,0,4.14285714285714,-0.142857142857143,3.42857142857143,1,-0.142857142857142,0,-1,-0.285714285714286,0,0,"3-4-1-2"
"46","Atl Goianiense","2021",34,"sáb","Em casa","Ceará","4-2-3-1","E",-6,4,11.5714285714286,-0.428571428571429,0.0482482221204026,-0.0902014652014652,0.857142857142857,0.288888888888889,0,1.42857142857143,0.428571428571429,7,0.714285714285714,-2.71428571428572,-7,-10,0.285714285714286,-0.357142857142857,0,"4-2-3-1"
"47","Atl Goianiense","2021",35,"seg","Em casa","Bahia","4-2-3-1","V",0,0,5.57142857142858,0,-0.135174349460064,-0.000915750915750912,-0.142857142857143,0.167460317460318,-2,-0.428571428571428,0.285714285714286,1.14285714285714,-3,-3.28571428571429,2,0,0.714285714285714,0.0714285714285714,0,"4-2-3-1"
"48","Atl Goianiense","2021",38,"qui","Em casa","Flamengo","4--3-3","V",-2,-3,-2.57142857142858,-5.28571428571428,0.0295739188817473,0.0133262395867438,-0.285714285714286,0.0603174603174602,-2,-3.14285714285714,-1,-2,0,-5,2,1,0.714285714285714,-0.142857142857143,0,"3--4-3"
"49","Atl Paranaense","2019",7,"dom","Em casa","Fluminense","4-2-3-1","V",0,-6,-0.571428571428569,1,0.0129871975140516,0.00370617944147356,-0.857142857142857,0.0816326530612246,2,1.14285714285714,-0.142857142857143,0.428571428571427,2.57142857142857,1.14285714285714,4,6,-2.28571428571429,-0.0285714285714286,0,"4--3-3"
"50","Atl Paranaense","2019",10,"dom","Em casa","Internacional","4-2-3-1","V",-3,3,6.28571428571428,1.28571428571429,-0.00506943468046672,-0.0350667858850079,-0.714285714285714,-0.0809523809523809,0,1.28571428571429,-1.14285714285714,5.57142857142857,-1.57142857142857,-2.28571428571429,-4,-6,0.571428571428571,0.0714285714285714,0,"4-2-3-1"
"51","Atl Paranaense","2020",7,"qua","Em casa","Bragantino","4-2-3-1","E",1,-4,11,-3.28571428571428,0.0582107231204398,0.0264914285845771,-0.428571428571429,0.123809523809524,2,4.28571428571429,-0.285714285714286,-5.14285714285715,-6.71428571428571,-0.714285714285714,4,5,-1,0,0.142857142857143,"4-2-3-1"
"52","Atl Paranaense","2020",9,"qua","Em casa","Botafogo (RJ)","4-1-4-1","E",-1,1,18.5714285714286,1,-0.0535460337981347,-0.0229938129097793,-0.285714285714286,-0.122222222222222,-1,11.7142857142857,-0.285714285714286,1.57142857142857,-2.57142857142857,0.857142857142857,-3,-2,0.714285714285714,-0.142857142857143,0.142857142857143,"3--4-3"
"53","Atl Paranaense","2020",10,"sáb","Em casa","Coritiba","4--4-2","V",-2,-4,6.28571428571428,2.42857142857143,-0.0338078821272099,-0.0374801202532295,-0.571428571428572,0.0654761904761905,0,13.5714285714286,0.142857142857143,4.71428571428572,-1.28571428571428,-1.14285714285714,0,2,-0.571428571428571,-0.261904761904762,0.0952380952380952,"4-2-3-1"
"54","Atl Paranaense","2020",12,"sáb","Em casa","Bahia","4--3-3","V",-2,-11,3,-2.14285714285714,0.0757470937092787,-0.0121552467140703,-1.57142857142857,0.298809523809524,3,10.8571428571429,-0.857142857142857,-7.14285714285714,-0.285714285714286,0.571428571428571,9,9,-1,-0.0714285714285714,0,"4--4-2"
"55","Atl Paranaense","2020",14,"qui","Em casa","Ceará","4--3-3","E",-3,-5,7,0.142857142857144,-0.0891868598746086,-0.037053813060005,-2.57142857142857,0.126314162028448,1,6.42857142857143,-0.285714285714286,-2.57142857142857,2,-0.571428571428571,3,2,-2.42857142857143,0,0,"4-2-3-1"
"56","Atl Paranaense","2020",16,"qua","Em casa","Corinthians","4-2-3-1","D",-3,-1,0.714285714285715,0,0.00528578564292842,-0.0433122433122433,0.714285714285714,0.154761904761905,1,2.71428571428571,0.714285714285714,-3.14285714285714,0.714285714285714,-1.42857142857143,-1,-2,-1.42857142857143,0,-0.0714285714285714,"4--3-3"
"57","Atl Paranaense","2020",18,"dom","Em casa","Grêmio","4-2-3-1","D",-5,0,13.7142857142857,2.42857142857143,-0.0391273409130552,-0.0697056911342626,1.14285714285714,0.0142857142857142,1,8.42857142857143,0.714285714285714,3.71428571428572,-0.428571428571429,0.285714285714286,-6,-5,-1.14285714285714,0,0.0714285714285714,"4-2-3-1"
"58","Atl Paranaense","2020",20,"sáb","Em casa","Fortaleza","4-2-3-1","V",-1,2,12.7142857142857,4.28571428571429,-0.00734126984126976,-0.0395124716553288,-0.571428571428572,-0.266666666666667,-2,6,0.857142857142857,9.71428571428571,1.85714285714286,0.142857142857142,-3,-3,-0.857142857142857,0,0.0714285714285714,"4--4-2"
"59","Atl Paranaense","2020",22,"sáb","Em casa","Santos","4--4-2","V",-3,-2,11.2857142857143,6.28571428571429,-0.0721720739577882,-0.103778562707134,-1.42857142857143,0.00595238095238093,1,1.28571428571429,0.571428571428571,7.71428571428572,-1.42857142857143,-0.857142857142856,0,-1,-0.714285714285714,-0.0714285714285714,0.0714285714285714,"4-2-3-1"
"60","Atl Paranaense","2020",25,"sáb","Em casa","Atlético Mineiro","4--3-3","D",-8,0,-5.42857142857142,-0.142857142857142,-0.0228306474104794,-0.100431909360481,0,0.219047619047619,0,2.85714285714286,0.142857142857143,2.57142857142857,0.857142857142858,-1.14285714285714,-5,-8,-1,-0.0714285714285714,0,"4-2-3-1"
"61","Atl Paranaense","2020",27,"dom","Em casa","Vasco da Gama","4--4-2","V",1,-6,2.14285714285715,0,-0.0297519007603041,0.0129251700680272,-0.428571428571429,0.146428571428571,2,-0.571428571428571,0.857142857142857,-3.28571428571428,-2,-1.42857142857143,4,7,-0.142857142857143,-0.142857142857143,0,"4-2-3-1"
"62","Atl Paranaense","2020",30,"dom","Em casa","São Paulo","4-2-3-1","E",-1,-3,-16.1428571428571,-5.85714285714286,0.00258385405444223,0.0330469367234073,1,0.361904761904762,2,4.57142857142857,-0.285714285714286,-11.4285714285714,-0.428571428571429,0.857142857142858,1,2,0.428571428571428,0,0,"4--4-2"
"63","Atl Paranaense","2020",32,"dom","Em casa","Flamengo","4-1-4-1","V",-2,-6,-14.5714285714286,-6.57142857142857,0.0779751889714296,0.032145705172021,-0.142857142857142,0.171428571428571,1,8.42857142857143,0.714285714285714,-4.28571428571428,-2.57142857142857,-0.285714285714286,4,4,-0.571428571428571,0,0,"4--4-2"
"64","Atl Paranaense","2020",34,"qui","Em casa","Internacional","4--4-2","E",-9,-2,13.7142857142857,-2.14285714285714,0.0577492167275448,-0.0798336080843821,-1,0.0642857142857143,0,-2,0.857142857142857,-2.28571428571429,-1,2.42857142857143,-7,-7,0,-0.142857142857143,0,"4-1-4-1"
"65","Atl Paranaense","2020",36,"dom","Em casa","Atl Goianiense","4-2-3-1","V",0,-3,12.1428571428571,0.428571428571427,0.0627051519908663,0.00199800199800199,-0.714285714285715,-0.146031746031746,1,1.14285714285714,0.714285714285714,-1.28571428571428,-1.71428571428572,2.28571428571429,2,3,-1.57142857142857,-0.214285714285714,0,"4-2-3-1"
"66","Atl Paranaense","2020",38,"qui","Em casa","Sport Recife","4-2-2-2","V",4,-3,14.8571428571429,1.28571428571428,0.166489379459304,0.0373639727023186,-2.71428571428571,-0.0324675324675325,0,0.285714285714286,1.42857142857143,-1.71428571428572,-5.71428571428571,4.14285714285714,4,7,0.285714285714286,-0.214285714285714,-0.0476190476190476,"5--4-1"
"67","Atl Paranaense","2021",7,"dom","Em casa","Chapecoense","5--4-1","E",6,-5,6.14285714285715,3.42857142857143,-0.00778863993149714,0.0449788306931164,-1.57142857142857,0.172278911564626,1,-0.571428571428571,-0.285714285714286,-1.42857142857143,-5.42857142857143,-2.14285714285714,10,11,1.57142857142857,-0.142857142857143,0,"3--4-3"
"68","Atl Paranaense","2021",9,"sáb","Em casa","Fortaleza","4-2-3-1","V",7,2,-6.71428571428572,-0.142857142857144,0.0213762428048142,0.0916315827030113,0.714285714285714,-0.00272108843537411,-2,-1.14285714285714,-1.57142857142857,0.428571428571431,-1.28571428571429,-1.28571428571429,5,5,0.428571428571429,-0.107142857142857,0,"3--4-3"
"69","Atl Paranaense","2021",11,"sáb","Em casa","Bragantino","4-2-3-1","E",2,4,-4,2.14285714285714,0.0142413142413143,0.000144300144300197,0.285714285714286,-0.121768707482993,-2,3.85714285714286,0.285714285714286,-5.42857142857143,-2.57142857142857,-3.28571428571429,-4,-2,0.428571428571428,0.0357142857142857,0.0714285714285714,"4-2-3-1"
"70","Atl Paranaense","2021",13,"dom","Em casa","Internacional","4-2-3-1","V",8,2,-3.14285714285714,1.85714285714286,-0.0270842252985111,0.0728107210250067,-0.571428571428572,-0.0515873015873015,-2,-2.71428571428571,0.714285714285714,-3.42857142857143,0.571428571428571,-3,5,6,-0.571428571428572,-0.392857142857143,0.0714285714285714,"4-1-4-1"
"71","Atl Paranaense","2021",15,"sáb","Em casa","São Paulo","4-2-3-1","D",1,2,-4.57142857142857,0.857142857142856,-0.116269841269841,-0.00595238095238095,-0.285714285714286,-0.0976190476190475,-3,-2.85714285714286,-1.28571428571429,-3,2.28571428571429,-1.28571428571429,-3,-1,-1.71428571428571,-0.0714285714285714,0.0428571428571429,"4-2-3-1"
"72","Atl Paranaense","2021",17,"dom","Em casa","Corinthians","4-2-3-1","D",-3,2,1.57142857142857,4.85714285714286,-0.106199752628324,-0.129803133374562,-3.14285714285714,-0.192176870748299,-2,7.14285714285714,0,6.71428571428571,1.28571428571428,0.857142857142858,-6,-5,1.85714285714286,0,0,"4-2-3-1"
"73","Atl Paranaense","2021",19,"dom","Em casa","Sport Recife","4-2-3-1","E",3,6,6,0.285714285714286,-0.031259625062146,0.0306277056277056,-1.42857142857143,-0.138095238095238,-4,1.85714285714286,0.142857142857143,7.14285714285714,1.57142857142857,2.57142857142857,-3,-3,-1.42857142857143,0,0,"4-2-3-1"
"74","Atl Paranaense","2021",21,"sáb","Em casa","Juventude","3--4-3","V",-4,-1,7.14285714285714,1.42857142857143,-0.068980614165267,-0.065918458333319,-0.142857142857143,0.15952380952381,1,5.28571428571429,-0.142857142857143,7.57142857142857,0.571428571428571,0.857142857142858,-2,-3,-0.571428571428572,-0.0714285714285714,-0.0714285714285714,"4-2-3-1"
"75","Atl Paranaense","2021",22,"dom","Em casa","Grêmio","3--4-3","V",-2,0,9.57142857142857,2,-0.113915978201693,-0.0398540612826327,0.571428571428571,0.0258503401360543,-3,0.142857142857143,0.428571428571429,10.5714285714286,-2.42857142857143,-0.142857142857142,-2,-2,-1,0.0714285714285714,0,"4-2-3-1"
"76","Atl Paranaense","2021",25,"sáb","Em casa","Bahia","3--4-3","D",-1,1,8.71428571428572,3.57142857142857,-0.181458951101808,-0.0791615791615792,-0.857142857142857,-0.111904761904762,0,-0.285714285714286,0.714285714285714,8.14285714285714,-2.42857142857143,1.28571428571429,1,-2,-1.14285714285714,-0.0714285714285714,0,"4-2-3-1"
"77","Atl Paranaense","2021",27,"dom","Em casa","Fluminense","3--4-3","D",4,2,1.85714285714286,3.42857142857143,-0.030044923952487,0.0148337112622827,0.857142857142857,0.0520408163265307,-1,6.71428571428571,-0.714285714285714,8.28571428571429,4,-3.57142857142857,2,2,1,0.0714285714285714,0.142857142857143,"4-2-3-1"
"78","Atl Paranaense","2021",29,"sáb","Em casa","Santos","3--4-3","D",-3,5,4.85714285714285,2.85714285714286,-0.0962123194266051,-0.0731875267589553,0.714285714285714,-0.192857142857143,-1,3.57142857142857,-0.142857142857143,7.14285714285714,3.57142857142857,1,-7,-8,-1.14285714285714,0,0.142857142857143,"3--4-3"
"79","Atl Paranaense","2021",31,"qua","Em casa","Ceará","3--4-3","V",-2,1,10.8571428571429,-2.85714285714286,-0.108550508824291,-0.00925291065042617,-0.571428571428571,0.0535714285714285,0,1.71428571428571,-0.142857142857143,2.14285714285714,2.28571428571429,-1.71428571428571,-2,-3,-0.428571428571428,-0.285714285714286,0.142857142857143,"4-2-3-1"
"80","Atl Paranaense","2021",33,"ter","Em casa","Atlético Mineiro","3--5-2","D",-6,3,-5,-6.28571428571428,0.0349101363033252,-0.0451235039470334,0.142857142857143,0.14047619047619,1,4.14285714285714,0.142857142857143,-7.85714285714286,-0.142857142857142,-0.571428571428571,-9,-9,0.857142857142857,-0.0476190476190476,0.142857142857143,"4-2-2-2"
