"","equipe","ano","rodada","dia","local","oponente","formacao","resultado","gp","gc","posse","totalchutes","%chgol","g_ch","cagc","%defesas","cleansheets","dif_faltas","impedimentos","cruzamentos","cortes","roubadas","pts","saldo_gols","cardscore","%gols_pen","%gols_contra","id_rodada","id_opp","opp_formacao","opp_gp","opp_gc","opp_posse","opp_totalchutes","opp_%chgol","opp_g_ch","opp_cagc","opp_%defesas","opp_cleansheets","opp_dif_faltas","opp_impedimentos","opp_cruzamentos","opp_cortes","opp_roubadas","opp_pts","opp_saldo_gols","opp_cardscore","opp_%gols_pen","%opp_gols_contra"
"167","Bahia","2020",18,"qua","Em casa","Fortaleza","4-2-3-1","V",9,4,42.4,12.8,0.355128205128205,0.138461538461538,2.2,0.7,1,-0.2,1.2,17.4,14.6,9.8,10,5,5.6,0.1,0,"Bahia_2020_18","Fortaleza_2020_18","4--4-2",5,3,51.4,11,0.279603174603175,0.122142857142857,3.8,0.91,3,-2.8,0.8,18,11.8,8.6,8,2,2.8,0,0
"168","Bahia","2020",20,"dom","Em casa","Botafogo (RJ)","4-2-3-1","V",8,6,43.4,16,0.373296703296703,0.111831501831502,3.6,0.6,1,0,2,21,13.4,10.8,10,2,5.2,0.3,0,"Bahia_2020_20","Botafogo (RJ)_2020_20","4--3-3",3,10,49.8,13.8,0.291340579710145,0.0458333333333333,5.8,0.703846153846154,1,0.2,1,19.8,11.8,10.4,2,-7,4.8,0.1,0
"169","Bahia","2020",23,"sáb","Em casa","São Paulo","4--3-3","D",5,11,46.8,15.8,0.298809523809524,0.0595238095238095,5.2,0.610714285714286,1,-1.6,1.2,26.4,9.4,8.4,6,-6,2.4,0.2,0,"Bahia_2020_23","São Paulo_2020_23","4--4-2",13,6,59,15,0.491018099547511,0.203597285067873,4,0.82,0,-4,1.4,27.6,11,8.8,13,7,2.6,0.05,0
"170","Bahia","2020",24,"sáb","Em casa","Ceará","4-2-3-1","D",4,10,48.6,13.4,0.286111111111111,0.05,5,0.630714285714286,1,-1,0.8,26.4,9.2,7.4,6,-6,2.4,0.2,0,"Bahia_2020_24","Ceará_2020_24","4-2-3-1",10,7,43.8,14.4,0.408391608391608,0.176223776223776,3.4,0.752380952380952,2,5.4,2,17.8,13,10.8,8,3,1.8,0.05,0
"171","Bahia","2020",27,"dom","Em casa","Internacional","4-2-3-1","D",5,14,47,14.8,0.311746031746032,0.060952380952381,6.6,0.596111111111111,0,3,1.2,23.4,10.2,9.8,0,-9,3.2,0,0,"Bahia_2020_27","Internacional_2020_27","4-1-4-1",8,4,46.8,13.2,0.400588235294118,0.133333333333333,1.6,0.3,2,-2.6,2.4,19.4,15.6,8.2,11,4,4.8,0.1,0.1
"172","Bahia","2020",30,"qui","Em casa","Corinthians","4-2-3-1","V",8,10,51,14.6,0.405112044817927,0.121883753501401,5.2,0.537777777777778,0,4,0.8,17.6,11.2,12.6,4,-2,3.8,0,0,"Bahia_2020_30","Corinthians_2020_30","4-2-3-1",10,7,55.4,15.4,0.379749373433584,0.115588972431078,5,0.814285714285714,2,-1.4,1.8,24.4,16.4,7.6,9,3,2.4,0,0
"173","Bahia","2020",31,"qua","Em casa","Atl Paranaense","4-2-3-1","V",6,6,48.6,13.2,0.411172650878533,0.106732238349885,4.4,0.697777777777778,1,3,1,18.2,13.4,11.8,7,0,2.6,0,0,"Bahia_2020_31","Atl Paranaense_2020_31","4-2-3-1",6,2,51,9.4,0.375,0.1125,4.2,0.81,3,1.2,1,14.2,11,8.6,8,4,1,0,0
"174","Bahia","2020",34,"qua","Em casa","Fluminense","4-1-4-1","D",3,4,46,9.8,0.458838383838384,0.0681818181818182,4.8,0.826666666666667,3,1.4,1,16.6,14.2,10.4,7,-1,1.8,0,0,"Bahia_2020_34","Fluminense_2020_34","4-2-3-1",10,3,52.2,14.6,0.314411079116961,0.132193884546826,2,0.25,4,-2.8,1.2,20.4,15.6,11.6,13,7,2.8,0.1,0
"175","Bahia","2020",35,"sáb","Em casa","Goiás","4--3-3","E",4,6,47.2,10,0.439393939393939,0.0848484848484848,4.2,0.766666666666667,3,1.2,1.2,19,13.4,10.4,5,-2,2.8,0,0,"Bahia_2020_35","Goiás_2020_35","3--5-2",8,13,45,12.6,0.250700280112045,0.149019607843137,5,0.557142857142857,1,2.6,1.2,14.8,11.4,10,7,-5,2.8,0.05,0
"176","Bahia","2020",38,"qui","Em casa","Santos","3--4-3","V",10,5,44,12.4,0.511645299145299,0.173717948717949,4,0.816666666666667,2,1.2,1,13.8,12,9.8,8,5,2.6,0.05,0,"Bahia_2020_38","Santos_2020_38","4-4-1-1",7,7,55.2,13.4,0.331699346405229,0.126307189542484,3.6,0.773333333333333,1,2.6,1.8,25,13,9,6,0,2.6,0.333333333333333,0
"177","Bahia","2021",5,"dom","Em casa","Corinthians","4--3-3","E",8,5,46.2,9.8,0.329523809523809,0.231111111111111,3.8,0.833333333333333,2,-0.4,1.4,16.4,14.6,10.6,8,3,3.4,0.1,0,"Bahia_2021_5","Corinthians_2021_5","4-1-4-1",3,4,48.6,9,0.442222222222222,0.0955555555555556,3.2,0.753333333333333,2,4.2,1.4,18.4,11.6,7.6,5,-1,2.6,0.2,0
"178","Bahia","2021",6,"qui","Em casa","Atl Paranaense","4--3-3","V",7,6,53.2,12.6,0.283208020050125,0.132163742690058,3.8,0.783333333333333,1,-1.4,1.6,22.8,14,9.2,8,1,3.2,0.1,0,"Bahia_2021_6","Atl Paranaense_2021_6","5--4-1",9,5,43,12.4,0.366305916305916,0.151370851370851,3.6,0.80952380952381,2,-1,1.8,17.6,9.2,6.4,10,4,4.6,0,0
"179","Bahia","2021",8,"qua","Em casa","América (MG)","4-1-4-1","D",9,9,54.8,15.6,0.28812865497076,0.117719298245614,5.2,0.708333333333333,1,-0.4,1.4,25.8,12.8,6.2,7,0,3.2,0.1,0,"Bahia_2021_8","América (MG)_2021_8","4-2-3-1",7,7,44.6,14.6,0.368974358974359,0.0987179487179487,4,0.766666666666667,1,-0.2,2.2,22,11.2,10.2,6,0,3,0.2,0
"180","Bahia","2021",10,"qua","Em casa","Juventude","4--3-3","V",10,8,58,15.6,0.330436347278453,0.1290440845704,4.8,0.775,2,2,1.6,27.2,12.6,5.2,9,2,2.6,0,0,"Bahia_2021_10","Juventude_2021_10","4-1-4-1",4,4,39,8,0.482575757575758,0.0863636363636364,2.6,0.82,2,1,1.6,10.6,11.8,7.2,7,0,3.6,0.2,0
"181","Bahia","2021",12,"dom","Em casa","Flamengo","4-2-3-1","D",6,10,50,11.6,0.333519813519814,0.0857692307692308,5.4,0.777777777777778,2,2,0.8,22,12.6,6.4,6,-4,2.6,0,0,"Bahia_2021_12","Flamengo_2021_12","4-2-3-1",10,4,62,17.8,0.379761904761905,0.125,4,0.843333333333333,2,-0.8,1.6,18.2,11,10.4,9,6,2.4,0.04,0
"182","Bahia","2021",14,"dom","Em casa","Sport Recife","4--3-3","D",1,10,45.2,11.4,0.30021645021645,0.025,4.8,0.677777777777778,1,1.4,0.2,26.2,11.2,6.6,3,-9,2.2,0,0,"Bahia_2021_14","Sport Recife_2021_14","4-2-3-1",4,3,44.8,10.6,0.25,0.0795454545454545,4,0.705555555555555,3,0.6,1.6,17.6,10,9.8,8,1,2.4,0.2,0
"183","Bahia","2021",16,"dom","Em casa","Atl Goianiense","4--4-2","D",2,12,49.8,13.4,0.379105339105339,0.0355555555555555,4,0.477777777777778,0,3.2,1.4,28.2,11,9,1,-10,2.4,0,0,"Bahia_2021_16","Atl Goianiense_2021_16","4-2-3-1",4,5,48.2,8.8,0.23961038961039,0.0904761904761905,5.4,0.86,2,-3,1.6,7.8,10.8,9.6,8,-1,2,0.2,0.0666666666666667
"184","Bahia","2021",19,"sáb","Em casa","Fortaleza","4-2-3-1","V",6,9,50.6,11.2,0.425299145299145,0.0970940170940171,4,0.52,0,7.2,2.4,24.8,13.6,10.2,4,-3,2.4,0,0,"Bahia_2021_19","Fortaleza_2021_19","3--4-3",7,8,50.6,16.2,0.269541160593792,0.0901068376068376,4.4,0.616666666666667,1,-4,2,19,13.2,7.8,6,-1,2.8,0,0.1
"185","Bahia","2021",21,"sáb","Em casa","Bragantino","4--3-3","E",5,7,43,11.6,0.322051282051282,0.0769230769230769,4.2,0.713333333333333,1,6.8,1,21.2,13.2,8.8,5,-2,2.6,0,0,"Bahia_2021_21","Bragantino_2021_21","4-2-3-1",6,5,51.2,11.4,0.29,0.123333333333333,4.6,0.788095238095238,1,-0.2,1.2,15.6,14.8,9.8,6,1,3.6,0.2,0
"186","Bahia","2021",23,"qua","Em casa","Ceará","4-1-4-1","E",6,6,42.6,13.4,0.34974358974359,0.0923076923076923,4.4,0.772857142857143,1,5.8,0.4,21.8,10.8,7.2,6,0,2.6,0,0,"Bahia_2021_23","Ceará_2021_23","4--4-2",3,5,52.2,13,0.331984126984127,0.0448412698412698,3.2,0.558095238095238,2,-3.2,1,21.4,9.4,10.4,5,-2,3,0.2,0
"187","Bahia","2021",26,"ter","Em casa","Palmeiras","4-2-3-1","E",4,6,43.4,11.2,0.426515837104072,0.132051282051282,5.2,0.852857142857143,2,2.4,0.6,22,12.2,10,5,-2,3.6,0.2,0,"Bahia_2021_26","Palmeiras_2021_26","4--4-2",5,9,53.4,14.8,0.278373015873016,0.0601190476190476,4.8,0.676666666666667,1,1.2,2.6,18.8,12.4,11.8,2,-4,2.6,0.1,0
"188","Bahia","2021",28,"dom","Em casa","Chapecoense","4--4-2","V",6,3,44,11.6,0.408898944193062,0.151960784313725,4.4,0.76,3,5.2,1.2,16.8,10.2,11.6,8,3,3.8,0.2,0,"Bahia_2021_28","Chapecoense_2021_28","5--3-2",6,13,41.2,11.8,0.263181818181818,0.115,5.8,0.612424242424242,0,2.4,1.4,17.8,10.2,9.6,2,-7,2.2,0.1,0.1
"189","Bahia","2021",30,"dom","Em casa","São Paulo","4-1-4-1","V",4,0,46.6,14.2,0.400565610859729,0.0602941176470588,3.8,0.72,2,5.4,1.4,19,8.4,11.4,9,4,2.8,0,0,"Bahia_2021_30","São Paulo_2021_30","3--5-2",3,3,55.2,14.8,0.302471200297287,0.0413879598662207,4.8,0.724761904761905,1,1.8,3.6,24.8,7.8,6.6,7,0,3.2,0,0
"190","Bahia","2021",32,"qui","Em casa","Atlético Mineiro","4-2-3-1","D",6,6,43.2,12.2,0.412759952465835,0.104738562091503,3.8,0.653333333333333,1,0.4,1.2,16.8,13.6,10.4,7,0,2,0,0,"Bahia_2021_32","Atlético Mineiro_2021_32","4-2-3-1",9,4,54.2,15.8,0.355671263720799,0.138930481283422,3.2,0.566666666666667,1,-1.4,0.8,23.8,12.4,10.2,12,5,1,0.0666666666666667,0
"191","Bahia","2021",34,"dom","Em casa","Cuiabá","4-2-3-1","E",3,7,47,9.8,0.458838383838384,0.0694444444444444,4.8,0.826666666666667,3,1.4,1,16.6,14.2,10.4,4,-4,1.8,0,0,"Bahia_2021_34","Cuiabá_2021_34","4--4-2",3,4,49.2,12.2,0.24702380952381,0.053968253968254,3.2,0.88,3,-2.6,3,21.6,7.2,8,5,-1,1.4,0.2,0
"192","Bahia","2021",36,"sex","Em casa","Grêmio","4-2-3-1","V",6,7,49.2,10.4,0.443589743589744,0.112820512820513,4.8,0.716666666666667,2,0.8,0.8,15.4,10.4,9.6,4,-1,2.6,0,0,"Bahia_2021_36","Grêmio_2021_36","4-2-3-1",11,7,56.6,12.8,0.394947209653092,0.173670186023127,3.6,0.716666666666667,0,-3.8,1,13.4,9.4,8.2,9,4,4.2,0.133333333333333,0
"193","Bahia","2021",37,"dom","Em casa","Fluminense","4-2-3-1","V",6,4,47,11,0.515811965811966,0.101709401709402,4.2,0.783333333333333,3,2.2,0.8,14.8,10.6,9,7,2,3.2,0.1,0,"Bahia_2021_37","Fluminense_2021_37","4--3-3",4,5,52.2,11.2,0.397499102204985,0.072991452991453,2.6,0.7,3,-4.2,1.4,15,16.6,10.2,6,-1,2.4,0,0
"194","Botafogo (RJ)","2019",6,"sáb","Em casa","Palmeiras","4-1-4-1","D",5,4,55.4,8.2,0.416666666666667,0.111111111111111,4.2,0.838095238095238,2,-4,0.8,13,5.6,9.6,9,1,4.2,0,0,"Botafogo (RJ)_2019_6","Palmeiras_2019_6","4-2-3-1",9,1,61.4,10,0.594570135746606,0.47420814479638,1.8,0.6,4,1,1.2,8,5.6,8.6,13,8,1.4,0.2,0
"195","Botafogo (RJ)","2019",7,"dom","Em casa","Vasco da Gama","4-1-4-1","V",3,2,55.8,8,0.330555555555556,0.0694444444444444,3.8,0.938095238095238,3,-3.2,1,13,6.8,9,9,1,4,0,0,"Botafogo (RJ)_2019_7","Vasco da Gama_2019_7","4-1-4-1",3,7,45.4,14.2,0.215362415362415,0.0478521478521478,3.6,0.480952380952381,0,2.4,2,21.2,11.4,12.2,3,-4,3.6,0.4,0
"196","Botafogo (RJ)","2019",9,"qua","Em casa","Grêmio","4-1-4-1","D",3,4,58.4,8.4,0.368406593406593,0.0557692307692308,3.8,0.886666666666667,1,-4.2,0.4,13,8.8,7,6,-1,3.4,0,0,"Botafogo (RJ)_2019_9","Grêmio_2019_9","4-2-3-1",4,3,59.2,15,0.323015873015873,0.0503968253968254,3,0.8,3,1.2,2.8,22.8,8.8,10.8,9,1,2.4,0,0.1
"197","Botafogo (RJ)","2019",11,"dom","Em casa","Santos","4-1-4-1","D",3,3,54.2,9,0.265628815628816,0.0557692307692308,3.4,0.87,2,-2.4,0.6,16.4,9.4,8.6,7,0,2.4,0,0,"Botafogo (RJ)_2019_11","Santos_2019_11","3--4-3",7,1,56.8,17,0.277663332539494,0.0793423037231087,2,0.75,4,2.4,1.4,14.8,11.6,10.4,15,6,3.6,0.0666666666666667,0
"198","Botafogo (RJ)","2019",16,"seg","Em casa","Chapecoense","4-2-3-1","E",6,6,48.6,11,0.371868686868687,0.114141414141414,6,0.810555555555555,2,-2.4,1.2,13.8,8,7,7,0,2.2,0.1,0,"Botafogo (RJ)_2019_16","Chapecoense_2019_16","4-2-3-1",5,7,44.2,13.2,0.281746031746032,0.0976190476190476,4,0.583333333333333,3,1.2,1,20.2,14.6,11.4,6,-2,1.6,0.2,0
"199","Botafogo (RJ)","2019",20,"sáb","Em casa","São Paulo","4-1-4-1","D",5,6,54.2,12,0.289539088362618,0.0741787624140565,6.6,0.842857142857143,2,-3.2,1,14,12,8.8,5,-1,2.8,0.1,0,"Botafogo (RJ)_2019_20","São Paulo_2019_20","4-1-4-1",3,5,53.8,16,0.318716577540107,0.0295900178253119,4,0.802857142857143,1,2,1.6,16.2,8.8,12.2,5,-2,4.4,0,0
"200","Botafogo (RJ)","2019",23,"dom","Em casa","Fluminense","4--4-2","D",1,6,51,7.2,0.309004329004329,0.0142857142857143,5,0.71952380952381,1,-3.2,1.4,13.4,8.4,9,1,-5,3,0,0.2,"Botafogo (RJ)_2019_23","Fluminense_2019_23","4-1-4-1",5,5,54,11.4,0.296153846153846,0.082051282051282,4.8,0.801428571428571,2,1.4,1.6,14.2,10,10.4,10,0,3.6,0,0
"201","Botafogo (RJ)","2019",24,"qua","Em casa","Goiás","4-3-1-2","V",4,7,47.8,9,0.425670995670996,0.0642857142857143,4.8,0.67952380952381,0,0.8,1.8,15.4,7.6,9.4,3,-3,3.6,0,0.4,"Botafogo (RJ)_2019_24","Goiás_2019_24","4--3-3",7,3,37.6,9.8,0.452020202020202,0.179545454545455,3.4,1.01428571428571,4,2.4,0.6,16.4,10.2,11.2,12,4,3,0,0
"202","Botafogo (RJ)","2019",27,"seg","Em casa","CSA","4-2-3-1","V",6,6,49.8,11.2,0.326399286987522,0.0935294117647059,5.4,0.841428571428571,0,3,1.6,18,8.4,9.6,6,0,2.4,0,0.2,"Botafogo (RJ)_2019_27","CSA_2019_27","4-1-4-1",7,6,41.8,10.6,0.372252747252747,0.123241758241758,4.2,0.716666666666667,1,3.2,1.2,16.2,12,9.8,7,1,3.8,0.566666666666667,0.1
"203","Botafogo (RJ)","2019",29,"qui","Em casa","Cruzeiro","4-2-3-1","D",3,9,52.6,12.4,0.203267973856209,0.0435294117647059,5.8,0.721428571428571,0,-1.2,0.8,23,10.8,7.6,3,-6,1.4,0,0,"Botafogo (RJ)_2019_29","Cruzeiro_2019_29","4-2-3-1",7,3,47.4,13.2,0.351012022033694,0.149044268425073,3.6,0.721428571428571,2,3.6,0.8,23,9.6,10.8,11,4,2,0.1,0
"204","Botafogo (RJ)","2019",31,"qui","Em casa","Flamengo","4-1-4-1","D",3,11,42.8,12.8,0.315575666163901,0.0389140271493213,5.8,0.666666666666667,0,-1,0.6,20.6,9.8,9.6,3,-8,3.2,0,0,"Botafogo (RJ)_2019_31","Flamengo_2019_31","4-2-3-1",10,3,62.6,16,0.361111111111111,0.130555555555556,3.4,0.816666666666667,3,4.2,0.4,18.6,6.4,11,13,7,2.8,0,0
"205","Botafogo (RJ)","2019",32,"seg","Em casa","Avaí","4-2-3-1","V",3,10,41.4,12.8,0.303810960281549,0.0389140271493213,6.4,0.666666666666667,1,-0.6,0.4,19,10.2,10,3,-7,3.6,0.1,0,"Botafogo (RJ)_2019_32","Avaí_2019_32","4-1-4-1",3,11,50,12.8,0.350665021253257,0.0517482517482517,4,0.63,0,4.8,0.2,21.8,10,8.4,0,-8,7,0.2,0.1
"206","Botafogo (RJ)","2019",38,"dom","Em casa","Ceará","4-1-4-1","E",3,4,43.2,10.8,0.310641025641026,0.0605555555555555,5,0.921428571428571,2,-1.8,1.2,16.2,8.2,10,7,-1,2.4,0,0,"Botafogo (RJ)_2019_38","Ceará_2019_38","4-1-4-1",4,8,44,12.2,0.283604108309991,0.0785504201680672,3.4,0.533333333333333,0,1,1,24.8,7.8,11.6,3,-4,5.4,0.2,0
"207","Botafogo (RJ)","2020",6,"sáb","Em casa","Internacional","4--3-3","D",4,5,38.6,9.6,0.332380952380952,0.0907936507936508,5.2,0.852777777777778,1,-2,1.6,16.4,12.2,7.4,6,-1,2,0,0,"Botafogo (RJ)_2020_6","Internacional_2020_6","4-2-2-2",9,2,51.6,11.6,0.461194805194805,0.183243867243867,1.4,0.8,4,8.2,1.8,17.2,11.2,10.4,12,7,2.8,0.0666666666666667,0
"208","Botafogo (RJ)","2020",7,"qua","Em casa","Coritiba","4-2-3-1","E",3,4,40.6,11.2,0.336302521008403,0.0685714285714286,4.2,0.877777777777778,2,-0.6,1.4,17.6,12.2,7,6,-1,2,0,0,"Botafogo (RJ)_2020_7","Coritiba_2020_7","4-2-3-1",4,5,45.2,8.8,0.410042735042735,0.0947496947496947,4.6,0.846428571428572,2,0.4,1.4,12.8,9.6,8.8,7,-1,3.8,0.3,0
"209","Botafogo (RJ)","2020",10,"dom","Em casa","Vasco da Gama","3--4-3","D",5,8,46,14.8,0.345884938590821,0.0634358974358974,4.2,0.693333333333333,1,-1.8,1.4,22,10.4,8,3,-3,1.4,0.2,0,"Botafogo (RJ)_2020_10","Vasco da Gama_2020_10","4-2-3-1",8,8,45.8,10,0.433333333333333,0.153968253968254,5.6,0.685079365079365,1,-4.8,1.6,10.6,11.2,10.8,7,0,3.8,0.1,0
"210","Botafogo (RJ)","2020",11,"dom","Em casa","Santos","4--4-2","E",5,6,45.4,15,0.338742081447964,0.0634358974358974,4.6,0.793333333333333,2,0,1,23.8,11.8,7.8,4,-1,1.6,0.2,0,"Botafogo (RJ)_2020_11","Santos_2020_11","4--3-3",8,5,50.2,12.2,0.416940836940837,0.158585858585859,3.6,0.583333333333333,2,-2.2,2.2,20.2,12.8,10.2,9,3,4.4,0.0666666666666667,0
"211","Botafogo (RJ)","2020",13,"dom","Em casa","Fluminense","4--3-3","E",5,6,46.2,15.6,0.355088235294118,0.0569313725490196,4.6,0.7,1,0.2,0.4,23.2,11.4,9,4,-1,1.8,0.4,0.2,"Botafogo (RJ)_2020_13","Fluminense_2020_13","4-2-3-1",8,5,52.4,15,0.344298245614035,0.116111111111111,3.6,0.833333333333333,1,-0.4,1,19.6,9.4,9.2,7,3,2.2,0.15,0
"212","Botafogo (RJ)","2020",14,"qua","Em casa","Palmeiras","4--3-3","V",6,6,45.6,15.4,0.32781550802139,0.0766283422459893,4.4,0.766666666666667,1,1.8,0.2,22.2,12,9,6,0,2.6,0.2,0.2,"Botafogo (RJ)_2020_14","Palmeiras_2020_14","4-2-3-1",7,7,57.8,18.6,0.328278867102397,0.07880174291939,4,0.654761904761905,0,-1.2,2,21.6,12.6,10,6,0,4,0,0
"213","Botafogo (RJ)","2020",17,"seg","Em casa","Goiás","4--3-3","E",6,6,47.2,15.6,0.305716693792141,0.0969919786096257,3.8,0.75,1,2.4,0.8,21.6,11,11,8,0,3.2,0,0.2,"Botafogo (RJ)_2020_17","Goiás_2020_17","4-2-3-1",5,11,44.6,10.4,0.403809523809524,0.0819047619047619,5.6,0.633333333333333,1,-0.4,1.2,17,14,10.2,2,-6,4,0.1,0.0666666666666667
"214","Botafogo (RJ)","2020",19,"sáb","Em casa","Ceará","4--3-3","E",5,10,48.8,14,0.304067852437418,0.0821969696969697,5.6,0.637179487179487,1,1.6,0.8,18.4,12.4,10.4,5,-5,5.8,0.1,0,"Botafogo (RJ)_2020_19","Ceará_2020_19","4-2-3-1",9,7,37.8,13.6,0.342816399286987,0.135044563279857,4.4,0.683333333333333,0,4.6,1.4,15,16.4,11.8,9,2,6.2,0.1,0
"215","Botafogo (RJ)","2020",21,"seg","Em casa","Bragantino","4--3-3","D",3,9,52,13,0.303840579710145,0.05,5.2,0.853846153846154,1,-0.2,1.4,19,12.4,9.2,2,-6,4.4,0.1,0,"Botafogo (RJ)_2020_21","Bragantino_2020_21","4--4-2",8,4,46.8,13.6,0.38027528027528,0.119208569208569,2,0.6,2,1.6,0.6,21.4,18.4,11.6,10,4,1.4,0.1,0.2
"216","Botafogo (RJ)","2020",22,"dom","Em casa","Fortaleza","4--3-3","D",4,11,51.2,12.2,0.314824561403509,0.0605263157894737,5.6,0.787179487179487,0,-1.2,1.4,20.2,12,7.8,1,-7,4.2,0.1,0,"Botafogo (RJ)_2020_22","Fortaleza_2020_22","4--4-2",6,9,48,9.6,0.358333333333333,0.108333333333333,5.2,0.69,0,-3.2,2.2,14.2,9.4,9.8,3,-3,3,0,0
"217","Botafogo (RJ)","2020",24,"sáb","Em casa","Flamengo","4--3-3","D",3,8,48.2,11.6,0.369311740890688,0.0771929824561403,3.4,0.783333333333333,0,-2.6,2,20.4,10.4,8.6,0,-5,2.8,0,0,"Botafogo (RJ)_2020_24","Flamengo_2020_24","4--4-2",9,8,62.6,16.8,0.365058633205086,0.10423231993026,3.8,0.52,1,1.8,0.4,23.2,11.8,11.8,10,1,3.2,0,0.05
"218","Botafogo (RJ)","2020",27,"dom","Em casa","Corinthians","4-2-3-1","D",4,8,46.4,12,0.321592442645074,0.087719298245614,3.8,0.6,0,-2.4,1.8,16,11.2,8.8,3,-4,3.4,0.1,0,"Botafogo (RJ)_2020_27","Corinthians_2020_27","4-2-3-1",6,1,51.4,13.8,0.337761069340017,0.0796240601503759,4.4,0.971428571428572,4,3.8,1.8,20.8,15.8,9,13,5,2.2,0.2,0
"219","Botafogo (RJ)","2020",28,"qua","Em casa","Atl Paranaense","4--3-3","D",3,8,49.4,16,0.238259109311741,0.037719298245614,3.8,0.55,0,-2.2,1.8,22,10,7.8,3,-5,3.2,0.1,0,"Botafogo (RJ)_2020_28","Atl Paranaense_2020_28","4--4-2",7,4,39.8,10,0.388823529411765,0.1775,6,0.92,3,7,2.6,12.4,12.2,9.4,9,3,3.6,0,0
"220","Botafogo (RJ)","2020",31,"qua","Em casa","Atl Goianiense","4-2-3-1","D",2,12,49.4,14.2,0.342156862745098,0.0450980392156863,5,0.553333333333333,0,4.4,3,21,12,9,0,-10,1.4,0.2,0,"Botafogo (RJ)_2020_31","Atl Goianiense_2020_31","4-2-3-1",6,7,46.8,11.4,0.354334554334554,0.0958485958485958,5.2,0.73,1,1.6,1.8,22.6,11,9,5,-1,2.8,0,0.1
"221","Botafogo (RJ)","2020",34,"sex","Em casa","Sport Recife","4--4-2","D",3,9,50.8,14.2,0.275450980392157,0.0568627450980392,3.4,0.65,0,2.6,1.8,19,12.6,10.4,1,-6,1.2,0.2,0,"Botafogo (RJ)_2020_34","Sport Recife_2020_34","4--4-2",3,7,40.6,11.4,0.243684210526316,0.0410526315789474,6,0.783333333333333,2,1.6,1.8,19.6,18,5.4,6,-4,2.8,0.2,0.2
"222","Botafogo (RJ)","2020",35,"seg","Em casa","Grêmio","4--4-2","D",4,12,52,16.6,0.242117647058824,0.0457516339869281,3.6,0.596666666666667,0,-1.6,1.2,18,11.4,10.2,1,-8,1,0,0,"Botafogo (RJ)_2020_35","Grêmio_2020_35","4-2-3-1",11,9,56.2,13.4,0.374947209653092,0.169439416792358,3.4,0.816666666666667,0,-3.2,1.2,13.8,10.6,8.2,6,2,2.2,0.106666666666667,0
"223","Botafogo (RJ)","2020",37,"seg","Em casa","São Paulo","4--4-2","V",4,9,50.6,18,0.288716765174969,0.0445132438940488,3.2,0.509523809523809,1,-2.4,1.6,19.4,12.2,9.2,4,-5,2.6,0,0,"Botafogo (RJ)_2020_37","São Paulo_2020_37","4--4-2",5,6,52.8,10.8,0.345666833166833,0.0928196803196803,3.6,0.575,0,-0.6,1.2,23,13.4,5.4,5,-1,4.2,0.2,0
"224","Bragantino","2020",5,"dom","Em casa","Coritiba","4--3-3","D",6,7,51.6,17.2,0.259731129910158,0.0756740332699412,3.6,0.666666666666667,0,3.6,1.4,25.6,15.2,9.4,5,-1,3.4,0,0,"Bragantino_2020_5","Coritiba_2020_5","4-2-3-1",3,7,42.6,7.8,0.321031746031746,0.0793650793650794,5,0.796428571428571,0,0.8,3,12.6,8.6,7.6,3,-4,5,0.1,0
"225","Bragantino","2020",8,"dom","Em casa","Palmeiras","4-2-3-1","D",5,9,44,14.4,0.228205128205128,0.0652136752136752,4.4,0.643333333333333,0,1,1,22,13,8.8,4,-4,5.4,0,0,"Bragantino_2020_8","Palmeiras_2020_8","4-1-4-1",7,4,51.2,12.8,0.296075036075036,0.107157287157287,1.8,0.483333333333333,1,-0.2,2.8,18,11.4,8.4,11,3,2.6,0.1,0.2
"226","Bragantino","2020",11,"sáb","Em casa","Ceará","4--3-3","V",8,8,40,15.6,0.28,0.102222222222222,4.8,0.703333333333333,0,7,1.2,14.4,12.4,11.8,5,0,3,0,0,"Bragantino_2020_11","Ceará_2020_11","4-2-3-1",5,7,44.4,9.8,0.381837606837607,0.102991452991453,4.8,0.616666666666667,2,-0.8,2.4,17.8,10.2,12.4,6,-2,5.6,0,0
"227","Bragantino","2020",13,"sáb","Em casa","Corinthians","4-2-3-1","E",7,6,40.4,12.6,0.293030303030303,0.0977777777777778,4,0.643333333333333,1,7.4,1.4,13.8,11.4,13.6,6,1,1.8,0,0,"Bragantino_2020_13","Corinthians_2020_13","4-2-3-1",4,7,50.6,11.6,0.349242424242424,0.0767676767676768,3.4,0.791428571428571,1,0.8,1.4,20.4,10.2,10.6,4,-3,5.4,0,0
"228","Bragantino","2020",14,"qui","Em casa","Internacional","4-2-3-1","D",6,7,41.8,13,0.286363636363636,0.0777777777777778,4.2,0.613333333333333,1,5.8,1.2,17.6,11.4,13,5,-1,3,0,0,"Bragantino_2020_14","Internacional_2020_14","4-1-3-2",4,4,56.8,9.6,0.299848484848485,0.12,3.4,0.66,1,5,2.4,22.8,10.4,10.6,5,0,4.4,0.2,0
